Filename	Strain	Pyruvate_conc	Rep	Light_level	Day	Peak_Integral
200803_HL_7806_C1_Day0_0A	7806	0	1	600	0	12060221.13
200803_HL_7806_C1_Day0_0B	7806	0	1	600	0	11789358.03
200803_HL_7806_C1_Day0_0C	7806	0	1	600	0	11841639.8
200803_HL_7806_C1_Day0_500A	7806	0	1	600	0	18344238.37
200803_HL_7806_C1_Day0_500B	7806	0	1	600	0	18945573.46
200803_HL_7806_C1_Day0_500C	7806	0	1	600	0	18956658.79
200803_HL_7806_C1_Day0_750A	7806	0	1	600	0	24057504.04
200803_HL_7806_C1_Day0_750B	7806	0	1	600	0	23645367.5
200803_HL_7806_C1_Day0_750C	7806	0	1	600	0	23534938.04
200803_HL_7806_C2_Day0_0A	7806	0	2	600	0	11752829.33
200803_HL_7806_C2_Day0_0B	7806	0	2	600	0	10807642.53
200803_HL_7806_C2_Day0_0C	7806	0	2	600	0	10759820.92
200803_HL_7806_C2_Day0_500A	7806	0	2	600	0	17578113.53
200803_HL_7806_C2_Day0_500B	7806	0	2	600	0	17363589.98
200803_HL_7806_C2_Day0_500C	7806	0	2	600	0	17362652.08
200803_HL_7806_C2_Day0_750A	7806	0	2	600	0	22154337.1
200803_HL_7806_C2_Day0_750B	7806	0	2	600	0	21865499.58
200803_HL_7806_C2_Day0_750C	7806	0	2	600	0	21776164.28
200803_HL_7806_C3_Day0_0A	7806	0	3	600	0	10836149.38
200803_HL_7806_C3_Day0_0B	7806	0	3	600	0	10623122.18
200803_HL_7806_C3_Day0_0C	7806	0	3	600	0	10617234
200803_HL_7806_C3_Day0_500A	7806	0	3	600	0	17726648.55
200803_HL_7806_C3_Day0_500B	7806	0	3	600	0	17541785.04
200803_HL_7806_C3_Day0_500C	7806	0	3	600	0	17446325.71
200803_HL_7806_C3_Day0_750A	7806	0	3	600	0	22405887.29
200803_HL_7806_C3_Day0_750B	7806	0	3	600	0	22075701.54
200803_HL_7806_C3_Day0_750C	7806	0	3	600	0	22014481.58
200803_HL_9806_C1_Day0_0A	9806	0	1	600	0	10776422.08
200803_HL_9806_C1_Day0_0B	9806	0	1	600	0	10578257.78
200803_HL_9806_C1_Day0_0C	9806	0	1	600	0	10569501.79
200803_HL_9806_C1_Day0_500A	9806	0	1	600	0	17792654.9
200803_HL_9806_C1_Day0_500B	9806	0	1	600	0	17625268.75
200803_HL_9806_C1_Day0_500C	9806	0	1	600	0	17603204.8
200803_HL_9806_C1_Day0_750A	9806	0	1	600	0	22277447.88
200803_HL_9806_C1_Day0_750B	9806	0	1	600	0	22039556.83
200803_HL_9806_C1_Day0_750C	9806	0	1	600	0	22016544.75
200803_HL_9806_C2_Day0_0A	9806	0	2	600	0	10025598.7
200803_HL_9806_C2_Day0_0B	9806	0	2	600	0	10337663.83
200803_HL_9806_C2_Day0_0C	9806	0	2	600	0	9883928.875
200803_HL_9806_C2_Day0_500A	9806	0	2	600	0	17749332.92
200803_HL_9806_C2_Day0_500B	9806	0	2	600	0	18109266.83
200803_HL_9806_C2_Day0_500C	9806	0	2	600	0	18105258.45
200803_HL_9806_C2_Day0_750A	9806	0	2	600	0	22220360.17
200803_HL_9806_C2_Day0_750B	9806	0	2	600	0	22164188.5
200803_HL_9806_C2_Day0_750C	9806	0	2	600	0	22125109.08
200803_HL_9806_C3_Day0_0A	9806	0	3	600	0	13197985.08
200803_HL_9806_C3_Day0_0B	9806	0	3	600	0	13037666.3
200803_HL_9806_C3_Day0_0C	9806	0	3	600	0	13055645.04
200803_HL_9806_C3_Day0_500A	9806	0	3	600	0	20134622.67
200803_HL_9806_C3_Day0_500B	9806	0	3	600	0	20163503.58
200803_HL_9806_C3_Day0_500C	9806	0	3	600	0	20144617.13
200803_HL_9806_C3_Day0_750A	9806	0	3	600	0	24995867.29
200803_HL_9806_C3_Day0_750B	9806	0	3	600	0	24730620.5
200803_HL_9806_C3_Day0_750C	9806	0	3	600	0	24944462.88
200803_HL_9806_P1_Day0_0A	9806	1	1	600	0	365948.1083
200803_HL_9806_P1_Day0_0B	9806	1	1	600	0	245443.6333
200803_HL_9806_P1_Day0_0C	9806	1	1	600	0	244499.0667
200803_HL_9806_P1_Day0_500A	9806	1	1	600	0	4924758.15
200803_HL_9806_P1_Day0_500B	9806	1	1	600	0	4562973.325
200803_HL_9806_P1_Day0_500C	9806	1	1	600	0	4214543.225
200803_HL_9806_P1_Day0_750A	9806	1	1	600	0	6174287.4
200803_HL_9806_P1_Day0_750B	9806	1	1	600	0	5461871.875
200803_HL_9806_P1_Day0_750C	9806	1	1	600	0	5023609
200803_HL_MediaControl_0A	media_control	0	1	600	0	11922691.25
200803_HL_MediaControl_0B	media_control	0	1	600	0	11605846.35
200803_HL_MediaControl_0C	media_control	0	1	600	0	11759561.71
200803_HL_MediaControl_500A	media_control	0	1	600	0	19483127.75
200803_HL_MediaControl_500B	media_control	0	1	600	0	19199350.75
200803_HL_MediaControl_500C	media_control	0	1	600	0	19239931.17
200803_HL_MediaControl_750A	media_control	0	1	600	0	23841156.33
200803_HL_MediaControl_750B	media_control	0	1	600	0	23671567.63
200803_HL_MediaControl_750C	media_control	0	1	600	0	25077883.43
200803_LL_7806_C1_Day0_0A	7806	0	1	330	0	5005271.425
200803_LL_7806_C1_Day0_0B	7806	0	1	330	0	9246096.45
200803_LL_7806_C1_Day0_0C	7806	0	1	330	0	9620370.425
200803_LL_7806_C1_Day0_500A	7806	0	1	330	0	16761397.7
200803_LL_7806_C1_Day0_500B	7806	0	1	330	0	16671780.68
200803_LL_7806_C1_Day0_500C	7806	0	1	330	0	16607295.03
200803_LL_7806_C1_Day0_750A	7806	0	1	330	0	21396407.98
200803_LL_7806_C1_Day0_750B	7806	0	1	330	0	21295817.15
200803_LL_7806_C1_Day0_750C	7806	0	1	330	0	21102449.63
200803_LL_7806_C2_Day0_0A	7806	0	2	330	0	12057884.03
200803_LL_7806_C2_Day0_0B	7806	0	2	330	0	12487172.18
200803_LL_7806_C2_Day0_0C	7806	0	2	330	0	12578078.18
200803_LL_7806_C2_Day0_500A	7806	0	2	330	0	19821862.23
200803_LL_7806_C2_Day0_500B	7806	0	2	330	0	19657264.1
200803_LL_7806_C2_Day0_500C	7806	0	2	330	0	19644380.5
200803_LL_7806_C2_Day0_750A	7806	0	2	330	0	24512730.68
200803_LL_7806_C2_Day0_750B	7806	0	2	330	0	24176087
200803_LL_7806_C2_Day0_750C	7806	0	2	330	0	24016439.48
200803_LL_7806_C3_Day0_0A	7806	0	3	330	0	12790691.73
200803_LL_7806_C3_Day0_0B	7806	0	3	330	0	12646079.88
200803_LL_7806_C3_Day0_0C	7806	0	3	330	0	12579779.35
200803_LL_7806_C3_Day0_500A	7806	0	3	330	0	19843716.3
200803_LL_7806_C3_Day0_500B	7806	0	3	330	0	19800730.48
200803_LL_7806_C3_Day0_500C	7806	0	3	330	0	19734062.55
200803_LL_7806_C3_Day0_750A	7806	0	3	330	0	24647650.21
200803_LL_7806_C3_Day0_750B	7806	0	3	330	0	24353444.38
200803_LL_7806_C3_Day0_750C	7806	0	3	330	0	24247460.55
200803_LL_9806_C1_Day0_0A	9806	0	1	330	0	9676317
200803_LL_9806_C1_Day0_0B	9806	0	1	330	0	9528097.925
200803_LL_9806_C1_Day0_0C	9806	0	1	330	0	9504410.725
200803_LL_9806_C1_Day0_500A	9806	0	1	330	0	16537793.35
200803_LL_9806_C1_Day0_500B	9806	0	1	330	0	16406462.7
200803_LL_9806_C1_Day0_500C	9806	0	1	330	0	16499124.45
200803_LL_9806_C1_Day0_750A	9806	0	1	330	0	21189504.95
200803_LL_9806_C1_Day0_750B	9806	0	1	330	0	20895082.67
200803_LL_9806_C1_Day0_750C	9806	0	1	330	0	21048439.6
200803_LL_9806_C2_Day0_0A	9806	0	2	330	0	14356755.95
200803_LL_9806_C2_Day0_0B	9806	0	2	330	0	14180172.28
200803_LL_9806_C2_Day0_0C	9806	0	2	330	0	14204247
200803_LL_9806_C2_Day0_500A	9806	0	2	330	0	21337232.63
200803_LL_9806_C2_Day0_500B	9806	0	2	330	0	21082721.96
200803_LL_9806_C2_Day0_500C	9806	0	2	330	0	21126007.05
200803_LL_9806_C2_Day0_750A	9806	0	2	330	0	26299750.2
200803_LL_9806_C2_Day0_750B	9806	0	2	330	0	26341163.43
200803_LL_9806_C2_Day0_750C	9806	0	2	330	0	26597036.08
200803_LL_9806_C3_Day0_0A	9806	0	3	330	0	11971284.88
200803_LL_9806_C3_Day0_0B	9806	0	3	330	0	11735869.1
200803_LL_9806_C3_Day0_0C	9806	0	3	330	0	11815734.95
200803_LL_9806_C3_Day0_500A	9806	0	3	330	0	19528919.08
200803_LL_9806_C3_Day0_500B	9806	0	3	330	0	19351561.05
200803_LL_9806_C3_Day0_500C	9806	0	3	330	0	19331420.63
200803_LL_9806_C3_Day0_750A	9806	0	3	330	0	23280162.29
200803_LL_9806_C3_Day0_750B	9806	0	3	330	0	22932843.79
200803_LL_9806_C3_Day0_750C	9806	0	3	330	0	22895648.83
200803_LL_MediaControl_0A	media_control	0	1	330	0	12379638.95
200803_LL_MediaControl_0B	media_control	0	1	330	0	12126752.75
200803_LL_MediaControl_0C	media_control	0	1	330	0	12175581.3
200803_LL_MediaControl_500A	media_control	0	1	330	0	19943844.55
200803_LL_MediaControl_500B	media_control	0	1	330	0	19898728.43
200803_LL_MediaControl_500C	media_control	0	1	330	0	19883854.05
200803_LL_MediaControl_750A	media_control	0	1	330	0	24814334.38
200803_LL_MediaControl_750B	media_control	0	1	330	0	24700008.71
200803_LL_MediaControl_750C	media_control	0	1	330	0	24932708.58
200805_HL_7806_C1_Day2_0A	7806	0	1	600	2	4751999.525
200805_HL_7806_C1_Day2_0B	7806	0	1	600	2	4690116.375
200805_HL_7806_C1_Day2_0C	7806	0	1	600	2	4669077.833
200805_HL_7806_C1_Day2_500A	7806	0	1	600	2	10995489.88
200805_HL_7806_C1_Day2_500B	7806	0	1	600	2	10954868.92
200805_HL_7806_C1_Day2_500C	7806	0	1	600	2	10942519.54
200805_HL_7806_C1_Day2_750A	7806	0	1	600	2	15273844.42
200805_HL_7806_C1_Day2_750B	7806	0	1	600	2	15445874.04
200805_HL_7806_C1_Day2_750C	7806	0	1	600	2	15599455.63
200805_HL_7806_C2_Day2_0A	7806	0	2	600	2	5594350.775
200805_HL_7806_C2_Day2_0B	7806	0	2	600	2	5531997.8
200805_HL_7806_C2_Day2_0C	7806	0	2	600	2	5499658.75
200805_HL_7806_C2_Day2_500A	7806	0	2	600	2	12112718.67
200805_HL_7806_C2_Day2_500B	7806	0	2	600	2	12015750.67
200805_HL_7806_C2_Day2_500C	7806	0	2	600	2	11891803.79
200805_HL_7806_C2_Day2_750A	7806	0	2	600	2	15868222.13
200805_HL_7806_C2_Day2_750B	7806	0	2	600	2	15694897.92
200805_HL_7806_C2_Day2_750C	7806	0	2	600	2	15787158.42
200805_HL_7806_C3_Day2_0A	7806	0	3	600	2	4932780.625
200805_HL_7806_C3_Day2_0B	7806	0	3	600	2	4816453.458
200805_HL_7806_C3_Day2_0C	7806	0	3	600	2	4792593.917
200805_HL_7806_C3_Day2_500A	7806	0	3	600	2	11946688.17
200805_HL_7806_C3_Day2_500B	7806	0	3	600	2	11906305.92
200805_HL_7806_C3_Day2_500C	7806	0	3	600	2	11890374.46
200805_HL_7806_C3_Day2_750A	7806	0	3	600	2	15612072.71
200805_HL_7806_C3_Day2_750B	7806	0	3	600	2	15564370.46
200805_HL_7806_C3_Day2_750C	7806	0	3	600	2	15578063.46
200805_HL_7806_P1_Day2_0A	7806	1	1	600	2	276848.2417
200805_HL_7806_P1_Day2_0B	7806	1	1	600	2	334281.025
200805_HL_7806_P1_Day2_0C	7806	1	1	600	2	339053.8417
200805_HL_7806_P1_Day2_500A	7806	1	1	600	2	3292783.425
200805_HL_7806_P1_Day2_500B	7806	1	1	600	2	2996254.85
200805_HL_7806_P1_Day2_500C	7806	1	1	600	2	2808440.8
200805_HL_7806_P1_Day2_750A	7806	1	1	600	2	4240155.85
200805_HL_7806_P1_Day2_750B	7806	1	1	600	2	3887663.675
200805_HL_7806_P1_Day2_750C	7806	1	1	600	2	3534847.05
200805_HL_7806_P2_Day2_0A	7806	1	2	600	2	560780.6167
200805_HL_7806_P2_Day2_0B	7806	1	2	600	2	535700.1333
200805_HL_7806_P2_Day2_0C	7806	1	2	600	2	533678.5417
200805_HL_7806_P2_Day2_500A	7806	1	2	600	2	3537260.125
200805_HL_7806_P2_Day2_500B	7806	1	2	600	2	3254653.25
200805_HL_7806_P2_Day2_500C	7806	1	2	600	2	3050070.65
200805_HL_7806_P2_Day2_750A	7806	1	2	600	2	4016747.825
200805_HL_7806_P2_Day2_750B	7806	1	2	600	2	3939129.8
200805_HL_7806_P2_Day2_750C	7806	1	2	600	2	3668603.05
200805_HL_7806_P3_Day2_0A	7806	1	3	600	2	357382.2417
200805_HL_7806_P3_Day2_0B	7806	1	3	600	2	334489.1833
200805_HL_7806_P3_Day2_0C	7806	1	3	600	2	332524.6667
200805_HL_7806_P3_Day2_500A	7806	1	3	600	2	3584232.875
200805_HL_7806_P3_Day2_500B	7806	1	3	600	2	3310221.208
200805_HL_7806_P3_Day2_500C	7806	1	3	600	2	3026146.225
200805_HL_7806_P3_Day2_750A	7806	1	3	600	2	4242295.25
200805_HL_7806_P3_Day2_750B	7806	1	3	600	2	3867215.675
200805_HL_7806_P3_Day2_750C	7806	1	3	600	2	3558714.725
200805_HL_9806_C1_Day2_0A	9806	0	1	600	2	7691578.75
200805_HL_9806_C1_Day2_0B	9806	0	1	600	2	7803865.167
200805_HL_9806_C1_Day2_0C	9806	0	1	600	2	7554455.208
200805_HL_9806_C1_Day2_500A	9806	0	1	600	2	14676224.71
200805_HL_9806_C1_Day2_500B	9806	0	1	600	2	14039264.5
200805_HL_9806_C1_Day2_500C	9806	0	1	600	2	13918225.75
200805_HL_9806_C1_Day2_750A	9806	0	1	600	2	19238812.17
200805_HL_9806_C1_Day2_750B	9806	0	1	600	2	18743097.04
200805_HL_9806_C1_Day2_750C	9806	0	1	600	2	18683378.83
200805_HL_9806_C2_Day2_0A	9806	0	2	600	2	7237681.4
200805_HL_9806_C2_Day2_0B	9806	0	2	600	2	7042507.908
200805_HL_9806_C2_Day2_0C	9806	0	2	600	2	7086675.325
200805_HL_9806_C2_Day2_500A	9806	0	2	600	2	14437224
200805_HL_9806_C2_Day2_500B	9806	0	2	600	2	14338877.5
200805_HL_9806_C2_Day2_500C	9806	0	2	600	2	14429868.96
200805_HL_9806_C2_Day2_750A	9806	0	2	600	2	18709687.29
200805_HL_9806_C2_Day2_750B	9806	0	2	600	2	18565091.33
200805_HL_9806_C2_Day2_750C	9806	0	2	600	2	18597980.21
200805_HL_9806_C3_Day2_0A	9806	0	3	600	2	7140046.583
200805_HL_9806_C3_Day2_0B	9806	0	3	600	2	6998070.917
200805_HL_9806_C3_Day2_0C	9806	0	3	600	2	7014305.083
200805_HL_9806_C3_Day2_500A	9806	0	3	600	2	14158173.33
200805_HL_9806_C3_Day2_500B	9806	0	3	600	2	13948859.29
200805_HL_9806_C3_Day2_500C	9806	0	3	600	2	13882056.42
200805_HL_9806_C3_Day2_750A	9806	0	3	600	2	18663564.96
200805_HL_9806_C3_Day2_750B	9806	0	3	600	2	18495613.08
200805_HL_9806_C3_Day2_750C	9806	0	3	600	2	18358191.25
200805_HL_9806_P1_Day2_0A	9806	1	1	600	2	362979.5167
200805_HL_9806_P1_Day2_0B	9806	1	1	600	2	342094.225
200805_HL_9806_P1_Day2_0C	9806	1	1	600	2	346019.075
200805_HL_9806_P1_Day2_500A	9806	1	1	600	2	4179849.75
200805_HL_9806_P1_Day2_500B	9806	1	1	600	2	3849581.417
200805_HL_9806_P1_Day2_500C	9806	1	1	600	2	3564910.417
200805_HL_9806_P1_Day2_750A	9806	1	1	600	2	5048270.3
200805_HL_9806_P1_Day2_750B	9806	1	1	600	2	4631781.5
200805_HL_9806_P1_Day2_750C	9806	1	1	600	2	4249107.55
200805_HL_9806_P2_Day2_0A	9806	1	2	600	2	328526.4
200805_HL_9806_P2_Day2_0B	9806	1	2	600	2	308067.6917
200805_HL_9806_P2_Day2_0C	9806	1	2	600	2	308199.2917
200805_HL_9806_P2_Day2_500A	9806	1	2	600	2	4367463.15
200805_HL_9806_P2_Day2_500B	9806	1	2	600	2	4156385
200805_HL_9806_P2_Day2_500C	9806	1	2	600	2	3920231.917
200805_HL_9806_P2_Day2_500D	9806	1	2	600	2	3573387.325
200805_HL_9806_P2_Day2_750A	9806	1	2	600	2	5089881.65
200805_HL_9806_P2_Day2_750B	9806	1	2	600	2	4657725.95
200805_HL_9806_P2_Day2_750C	9806	1	2	600	2	4256294.4
200805_HL_9806_P3_Day2_0A	9806	1	3	600	2	390643.825
200805_HL_9806_P3_Day2_0B	9806	1	3	600	2	357232.6083
200805_HL_9806_P3_Day2_0C	9806	1	3	600	2	355515.625
200805_HL_9806_P3_Day2_500A	9806	1	3	600	2	3687711.05
200805_HL_9806_P3_Day2_500B	9806	1	3	600	2	3397624.3
200805_HL_9806_P3_Day2_500C	9806	1	3	600	2	3134965.325
200805_HL_9806_P3_Day2_750A	9806	1	3	600	2	4383786.075
200805_HL_9806_P3_Day2_750B	9806	1	3	600	2	3998926.475
200805_HL_9806_P3_Day2_750C	9806	1	3	600	2	3721048.65
200805_HL_MediaControl_Day2_0A	media_control	0	1	600	2	6363682.125
200805_HL_MediaControl_Day2_0B	media_control	0	1	600	2	6288451.55
200805_HL_MediaControl_Day2_0C	media_control	0	1	600	2	6272493.7
200805_HL_MediaControl_Day2_500A	media_control	0	1	600	2	13346925.08
200805_HL_MediaControl_Day2_500B	media_control	0	1	600	2	12998526.58
200805_HL_MediaControl_Day2_500C	media_control	0	1	600	2	12932863.17
200805_HL_MediaControl_Day2_750A	media_control	0	1	600	2	17657764.92
200805_HL_MediaControl_Day2_750B	media_control	0	1	600	2	16692568.17
200805_HL_MediaControl_Day2_750C	media_control	0	1	600	2	16617621.58
200805_LL_7806_C1_Day2_0A	7806	0	1	330	2	4823029.6
200805_LL_7806_C1_Day2_0B	7806	0	1	330	2	4748548.2
200805_LL_7806_C1_Day2_0C	7806	0	1	330	2	4769258.8
200805_LL_7806_C1_Day2_500A	7806	0	1	330	2	11786677
200805_LL_7806_C1_Day2_500B	7806	0	1	330	2	11722085.46
200805_LL_7806_C1_Day2_500C	7806	0	1	330	2	11698369.96
200805_LL_7806_C1_Day2_750A	7806	0	1	330	2	16262536
200805_LL_7806_C1_Day2_750B	7806	0	1	330	2	16048491.42
200805_LL_7806_C1_Day2_750C	7806	0	1	330	2	16069458.58
200805_LL_7806_C2_Day2_0A	7806	0	2	330	2	6198620.25
200805_LL_7806_C2_Day2_0B	7806	0	2	330	2	6102802.975
200805_LL_7806_C2_Day2_0C	7806	0	2	330	2	6031198.675
200805_LL_7806_C2_Day2_500A	7806	0	2	330	2	13170820.35
200805_LL_7806_C2_Day2_500B	7806	0	2	330	2	13074389.08
200805_LL_7806_C2_Day2_500C	7806	0	2	330	2	13065262.6
200805_LL_7806_C2_Day2_750A	7806	0	2	330	2	17757186.5
200805_LL_7806_C2_Day2_750B	7806	0	2	330	2	17641331.33
200805_LL_7806_C2_Day2_750C	7806	0	2	330	2	17779346.18
200805_LL_7806_C3_Day2_0A	7806	0	3	330	2	5563317.3
200805_LL_7806_C3_Day2_0B	7806	0	3	330	2	5425708.025
200805_LL_7806_C3_Day2_0C	7806	0	3	330	2	5458591
200805_LL_7806_C3_Day2_500A	7806	0	3	330	2	12442516.08
200805_LL_7806_C3_Day2_500B	7806	0	3	330	2	12403874.21
200805_LL_7806_C3_Day2_500C	7806	0	3	330	2	12500637.54
200805_LL_7806_C3_Day2_750A	7806	0	3	330	2	17062046.7
200805_LL_7806_C3_Day2_750B	7806	0	3	330	2	16191025.13
200805_LL_7806_C3_Day2_750C	7806	0	3	330	2	16106630.33
200805_LL_7806_P1_Day2_0A	7806	1	1	330	2	533254.4083
200805_LL_7806_P1_Day2_0B	7806	1	1	330	2	422426.5917
200805_LL_7806_P1_Day2_0C	7806	1	1	330	2	414266.4833
200805_LL_7806_P1_Day2_500A	7806	1	1	330	2	3808206.525
200805_LL_7806_P1_Day2_500B	7806	1	1	330	2	3560656.05
200805_LL_7806_P1_Day2_500C	7806	1	1	330	2	3301826.75
200805_LL_7806_P1_Day2_750A	7806	1	1	330	2	4665516.525
200805_LL_7806_P1_Day2_750B	7806	1	1	330	2	4309491.375
200805_LL_7806_P1_Day2_750C	7806	1	1	330	2	3961189.375
200805_LL_7806_P2_Day2_0A	7806	1	2	330	2	375814.325
200805_LL_7806_P2_Day2_0B	7806	1	2	330	2	345634.3833
200805_LL_7806_P2_Day2_0C	7806	1	2	330	2	353801.2917
200805_LL_7806_P2_Day2_500A	7806	1	2	330	2	3359734.3
200805_LL_7806_P2_Day2_500B	7806	1	2	330	2	3107332.1
200805_LL_7806_P2_Day2_500C	7806	1	2	330	2	2877480.925
200805_LL_7806_P2_Day2_750A	7806	1	2	330	2	4136779.95
200805_LL_7806_P2_Day2_750B	7806	1	2	330	2	3806875.7
200805_LL_7806_P2_Day2_750C	7806	1	2	330	2	3529413.075
200805_LL_7806_P3_Day2_0A	7806	1	3	330	2	348708.575
200805_LL_7806_P3_Day2_0B	7806	1	3	330	2	317291.3917
200805_LL_7806_P3_Day2_0C	7806	1	3	330	2	324125.8417
200805_LL_7806_P3_Day2_500A	7806	1	3	330	2	3320770.9
200805_LL_7806_P3_Day2_500B	7806	1	3	330	2	3104964.7
200805_LL_7806_P3_Day2_500C	7806	1	3	330	2	2848408.325
200805_LL_9806_C1_Day2_0A	9806	0	1	330	2	6215424.5
200805_LL_9806_C1_Day2_0B	9806	0	1	330	2	6158741.4
200805_LL_9806_C1_Day2_0C	9806	0	1	330	2	6148640.6
200805_LL_9806_C1_Day2_500A	9806	0	1	330	2	13153518.67
200805_LL_9806_C1_Day2_500B	9806	0	1	330	2	12997670.42
200805_LL_9806_C1_Day2_500C	9806	0	1	330	2	13053195.42
200805_LL_9806_C1_Day2_750A	9806	0	1	330	2	17497157.13
200805_LL_9806_C1_Day2_750B	9806	0	1	330	2	17356915.96
200805_LL_9806_C1_Day2_750C	9806	0	1	330	2	17508326.71
200805_LL_9806_C2_Day2_0A	9806	0	2	330	2	9263971.4
200805_LL_9806_C2_Day2_0B	9806	0	2	330	2	9043424.458
200805_LL_9806_C2_Day2_0C	9806	0	2	330	2	9036315.917
200805_LL_9806_C2_Day2_500A	9806	0	2	330	2	15994958.83
200805_LL_9806_C2_Day2_500B	9806	0	2	330	2	15928359.25
200805_LL_9806_C2_Day2_500C	9806	0	2	330	2	15882039.13
200805_LL_9806_C2_Day2_750A	9806	0	2	330	2	20809417.88
200805_LL_9806_C2_Day2_750B	9806	0	2	330	2	20555187.79
200805_LL_9806_C2_Day2_750C	9806	0	2	330	2	20576095.75
200805_LL_9806_C3_Day2_0A	9806	0	3	330	2	7015140.25
200805_LL_9806_C3_Day2_0B	9806	0	3	330	2	6844394.417
200805_LL_9806_C3_Day2_0C	9806	0	3	330	2	6892553.4
200805_LL_9806_C3_Day2_500A	9806	0	3	330	2	15084130.13
200805_LL_9806_C3_Day2_500B	9806	0	3	330	2	14440844.21
200805_LL_9806_C3_Day2_500C	9806	0	3	330	2	14351753.42
200805_LL_9806_C3_Day2_750A	9806	0	3	330	2	17358371.17
200805_LL_9806_C3_Day2_750B	9806	0	3	330	2	17064795.67
200805_LL_9806_C3_Day2_750C	9806	0	3	330	2	16636417.08
200805_LL_9806_P1_Day2_0A	9806	1	1	330	2	350687.6
200805_LL_9806_P1_Day2_0B	9806	1	1	330	2	339612.1917
200805_LL_9806_P1_Day2_0C	9806	1	1	330	2	342973.075
200805_LL_9806_P1_Day2_500A	9806	1	1	330	2	3584405.7
200805_LL_9806_P1_Day2_500B	9806	1	1	330	2	3322174.8
200805_LL_9806_P1_Day2_500C	9806	1	1	330	2	3100242.3
200805_LL_9806_P2_Day2_0A	9806	1	2	330	2	391039.7333
200805_LL_9806_P2_Day2_0B	9806	1	2	330	2	382384.9
200805_LL_9806_P2_Day2_0C	9806	1	2	330	2	374813.675
200805_LL_9806_P2_Day2_500A	9806	1	2	330	2	4663279.325
200805_LL_9806_P2_Day2_500B	9806	1	2	330	2	4308289.325
200805_LL_9806_P2_Day2_500C	9806	1	2	330	2	3996500.225
200805_LL_9806_P3_Day2_0A	9806	1	3	330	2	1030505.692
200805_LL_9806_P3_Day2_0B	9806	1	3	330	2	1037061.908
200805_LL_9806_P3_Day2_0C	9806	1	3	330	2	1012250.475
200805_LL_9806_P3_Day2_500A	9806	1	3	330	2	4343339.575
200805_LL_9806_P3_Day2_500B	9806	1	3	330	2	4007737.717
200805_LL_9806_P3_Day2_500C	9806	1	3	330	2	3800134.125
200805_LL_MediaControl_Day2_0A	media_control	0	1	330	2	7384131.25
200805_LL_MediaControl_Day2_0B	media_control	0	1	330	2	7315521.7
200805_LL_MediaControl_Day2_0C	media_control	0	1	330	2	7333532.208
200805_LL_MediaControl_Day2_500A	media_control	0	1	330	2	14096797.25
200805_LL_MediaControl_Day2_500B	media_control	0	1	330	2	13846828.95
200805_LL_MediaControl_Day2_500C	media_control	0	1	330	2	13994799.96
200805_LL_MediaControl_Day2_750A	media_control	0	1	330	2	18013254.58
200805_LL_MediaControl_Day2_750B	media_control	0	1	330	2	17839567.88
200805_LL_MediaControl_Day2_750C	media_control	0	1	330	2	18063801.13
200807_HL_7806_C1_Day4_0A	7806	0	1	600	4	5190051.375
200807_HL_7806_C1_Day4_0B	7806	0	1	600	4	5125373.85
200807_HL_7806_C1_Day4_0C	7806	0	1	600	4	5473429.125
200807_HL_7806_C1_Day4_500A	7806	0	1	600	4	11375145.75
200807_HL_7806_C1_Day4_500B	7806	0	1	600	4	11108093.78
200807_HL_7806_C1_Day4_500C	7806	0	1	600	4	11077813
200807_HL_7806_C1_Day4_750A	7806	0	1	600	4	15246240.88
200807_HL_7806_C1_Day4_750B	7806	0	1	600	4	15041368.43
200807_HL_7806_C1_Day4_750C	7806	0	1	600	4	14974895.58
200807_HL_7806_C2_Day4_0A	7806	0	2	600	4	5687872.4
200807_HL_7806_C2_Day4_0B	7806	0	2	600	4	5577781.25
200807_HL_7806_C2_Day4_0C	7806	0	2	600	4	5596970.65
200807_HL_7806_C2_Day4_500A	7806	0	2	600	4	10672514.13
200807_HL_7806_C2_Day4_500B	7806	0	2	600	4	10556612.88
200807_HL_7806_C2_Day4_500C	7806	0	2	600	4	10546528.75
200807_HL_7806_C2_Day4_750A	7806	0	2	600	4	14533088.33
200807_HL_7806_C2_Day4_750B	7806	0	2	600	4	14353755.28
200807_HL_7806_C2_Day4_750C	7806	0	2	600	4	14374509
200807_HL_7806_C3_Day4_0A	7806	0	3	600	4	4664829.5
200807_HL_7806_C3_Day4_0B	7806	0	3	600	4	4673129.475
200807_HL_7806_C3_Day4_0C	7806	0	3	600	4	4693390.225
200807_HL_7806_C3_Day4_500A	7806	0	3	600	4	10097593.79
200807_HL_7806_C3_Day4_500B	7806	0	3	600	4	10020769.68
200807_HL_7806_C3_Day4_500C	7806	0	3	600	4	9918978.325
200807_HL_7806_C3_Day4_750A	7806	0	3	600	4	13371158.63
200807_HL_7806_C3_Day4_750B	7806	0	3	600	4	13334037.68
200807_HL_7806_C3_Day4_750C	7806	0	3	600	4	13327305.79
200807_HL_7806_P1_Day4_0A	7806	1	1	600	4	429570.425
200807_HL_7806_P1_Day4_0B	7806	1	1	600	4	503986.55
200807_HL_7806_P1_Day4_0C	7806	1	1	600	4	508194.5917
200807_HL_7806_P1_Day4_500A	7806	1	1	600	4	3925252.8
